sofifa_id,short_name,height_cm,nationality,club,overall,player_positions
241536,M. Sarkaria,180,Austria,FK Austria Wien,64,"LM, RM, CAM"
242084,Carlos Miguel,192,Brazil,FC Red Bull Salzburg,64,GK
242554,B. Bye,183,United States,New England Revolution,64,"RB, LB"
243859,J. Martínez,180,Peru,CF Fuenlabrada,64,"ST, LM"
243882,J. Dörfler,186,Germany,SC Paderborn 07,64,RM
243907,D. Koita,190,Mali,En Avant de Guingamp,64,CB
243941,Primi,186,Spain,Elche CF,64,CB
244176,D. Undav,178,Germany,SV Meppen,64,ST
244250,P. Owusu,190,Germany,DSC Arminia Bielefeld,64,ST
246444,T. Iwata,178,Japan,Oita Trinita,64,"CB, RB"
248841,P. Ayongo,178,Ghana,FC Paços de Ferreira,64,ST
250780,D. Gugganig,190,Austria,WSG Tirol,64,CB
251052,C. Neguț,176,Romania,Chindia Târgovişte,64,ST
251355,M. Shaker,185,United Arab Emirates,Al Ain FC,64,CB
251447,Leo Cordeiro,174,Brazil,Gil Vicente FC,64,"CM, CAM"
251643,Admonio,183,Guinea Bissau,CD Numancia,64,CB
251979,L. Marchi,180,Argentina,Arsenal de Sarandí,64,LB
252405,Bruno Jesus,191,Brazil,CD Aves,64,CB
202786,R. Sánchez,191,Mexico,Chicago Fire,64,GK
210392,R. McLaughlin,174,Northern Ireland,Rochdale,64,"RB, RM"
211096,M. Fraser,182,Scotland,Ross County FC,64,"CB, RB, LB"
211982,N. Neidhart,177,Germany,FC Hansa Rostock,64,"LB, RB"
212484,W. Burns,173,Wales,Fleetwood Town,64,"RW, RM, RWB"
212628,M. Sarr,189,Germany,FC Carl Zeiss Jena,64,CB
213471,D. Bojanić,182,Sweden,Hammarby IF,64,"CM, CAM"
214682,J. Wright,193,Wales,Doncaster Rovers,64,CB
216155,H. Cornick,180,England,Luton Town,64,ST
216442,D. Gabriele,179,Germany,FC Carl Zeiss Jena,64,"CAM, CF"
216795,C. Long,180,England,Motherwell,64,ST
218343,R. Hedges,185,Wales,Aberdeen,64,"RM, LM"
219721,A. Camigliano,188,Italy,Cittadella,64,CB
219956,P. Ceccaroni,188,Italy,Venezia FC,64,"CB, LB"
219983,U. Saracco,190,Italy,Cosenza,64,GK
222463,O. Khan,175,England,Mansfield Town,64,"CAM, LM"
223680,M. Schuster,179,Germany,SV Waldhof Mannheim,64,CDM
224505,B. Cmiljanic,191,Montenegro,FC Admira Wacker Mödling,64,ST
225869,G. Gazzaniga,188,Argentina,SD Ponferradina,64,GK
227520,T. Salquist,190,Denmark,Lillestrøm SK,64,CB
228069,K. Mercado,172,Ecuador,Club Necaxa,64,LM
228241,J. van der Heyden,180,Netherlands,FC Twente,64,"CDM, CM"
228363,J. Kramer,187,Netherlands,AZ Alkmaar,64,CB
228997,C. Goode,196,England,Northampton Town,64,"CB, RB"
229513,J. Ertlthaler,169,Austria,SV Mattersburg,64,"CAM, CM"
230809,C. Johnson,180,England,Accrington Stanley,64,RB
232504,B. Böðvarsson,186,Iceland,Jagiellonia Białystok,64,LB
232831,Choi Kyu Baek,188,Korea Republic,Jeju United FC,64,CB
234654,M. Martic,189,Austria,SK Rapid Wien,64,"CDM, CM"
234783,A. Vukčević,180,Montenegro,Waasland-Beveren,64,LB
234831,N. Rieble,183,Germany,FC Hansa Rostock,64,"LB, CB, LM"
235383,R. Piscitelli,185,Italy,Dinamo Bucureşti,64,GK
235514,S. Al Rubaie,188,Saudi Arabia,Ettifaq FC,64,CB
238301,T. Demirtaş,193,Turkey,Gençlerbirliği SK,64,GK
238360,L. Wales,180,Australia,Melbourne City FC,64,"ST, LM, RM"
238963,C. Greger,193,Germany,SpVgg Unterhaching,64,CB
239091,L. Grgic,183,Austria,WSG Tirol,64,"CDM, CM"
239962,I. Jukić,176,Croatia,Korona Kielce,64,"LM, RM"
240044,Luan,186,Brazil,SKN St. Pölten,64,CB
240261,Santi Samanes,176,Spain,Arka Gdynia,64,LM
240333,B. Öztürk,185,Turkey,Antalyaspor,64,CB
240576,M. Ortíz,162,Argentina,Club Atlético Talleres,64,RW
240677,M. Ellingsen,180,Norway,Molde FK,64,"CDM, CM"
242686,M. Breij,181,Netherlands,FC Groningen,64,CAM
243807,C. Sibbald,170,Scotland,Livingston FC,64,"CAM, RM, LM"
244022,I. Sissoko,190,France,Chamois Niortais Football Club,64,ST
244142,A. Radu,177,Romania,Politehnica Iaşi,64,LB
244187,A. Mendy,180,Senegal,Racing Club de Lens,64,LB
244739,E. Moreno,176,Colombia,Deportivo Pasto,64,"CDM, RM"
244742,A. Ivan,178,Romania,New York Red Bulls,64,"RM, LM"
246802,Arthur Silva,185,Brazil,FC Tokyo,64,"CDM, CM, RB"
248044,B. Nouvier,175,France,Raków Częstochowa,64,"RM, LM"
251193,T. Mabasa,179,South Africa,Orlando Pirates,64,"ST, CF"
251430,J. Dhillon,193,United States,Seattle Sounders FC,64,ST
251448,Kellyton,180,Brazil,Gil Vicente FC,64,"RB, LB"
251452,V. Stojanovski,186,FYR Macedonia,Nîmes Olympique,64,ST
251994,Tiago Esgaio,175,Portugal,Os Belenenses,64,"CDM, CM"
252028,Fabiano Alves,184,Brazil,FC St. Gallen,64,CDM
252675,J. Dawa Tchakonte,194,Cameroon,Cameroon,64,"CB, RB"
197928,J. Bond,193,England,West Bromwich Albion,64,GK
202528,J. Ruffels,178,England,Oxford United,64,LB
203809,A. Pierre,185,Grenada,Shrewsbury,64,CB
206554,J. Bolton,180,England,Portsmouth,64,"RB, RWB"
206558,J. Roberts,181,England,Ipswich Town,64,"ST, LM"
207430,R. Edwards,175,Australia,Burton Albion,64,"CAM, LM, CM"
209256,T. Anderson,193,England,Doncaster Rovers,64,CB
209962,T. Hölscher,179,Germany,FC Twente,64,CAM
210249,F. Putros,181,Iraq,Hobro IK,64,"CB, RB, LB"
210802,J. Nilsson,185,Sweden,DSC Arminia Bielefeld,64,CB
211322,J. Untersee,181,Switzerland,Empoli,64,"RB, RM"
212251,H. Hansen,195,Germany,FC Würzburger Kickers,64,CB
212535,A. Calver,186,Australia,Western United FC,64,"CB, RB"
212543,V. Milke,182,Mexico,Querétaro,64,CB
213987,E. Córdoba,176,Colombia,Rionegro Águilas,64,RB
214157,L. Mena,169,Colombia,Atlético Bucaramanga,64,LB
214595,P. Schorr,184,Germany,FC Carl Zeiss Jena,64,"LB, LM"
216705,I. Jáuregui,172,Argentina,WSG Tirol,64,"CM, CDM"
216833,J. Houwen,188,Netherlands,Vitesse,64,GK
218033,J. Oosterwijk,194,Netherlands,FC Twente,64,ST
220388,S. Chakla,188,Morocco,Villarreal CF,64,CB
220649,S. Vecchia,183,Sweden,IK Sirius,64,"RM, LM, RW"
222227,P. Berg,178,Norway,FK Bodø/Glimt,64,CM
222488,N. Fazzi,183,Italy,Atalanta,64,"LM, LB"
223069,O. Sowunmi,199,England,Colchester United,64,CB
224891,Rafael Ramos,170,Portugal,Santa Clara,64,RB
225739,Jin Yangyang,186,China PR,Hebei China Fortune FC,64,CB
226057,D. Wynne,178,New Zealand,Colorado Rapids,64,"CB, LB"
226782,R. Williams,180,Jamaica,Columbus Crew SC,64,ST
227857,B. Badibanga,176,Belgium,Waasland-Beveren,64,"LM, RM"
229267,P. Hercher,184,Germany,1. FC Kaiserslautern,64,"RM, LM, LB"
230038,A. Maisonnial,188,France,Paris FC,64,GK
231383,Y. Aygün,193,Turkey,Göztepe SK,64,GK
233386,P. Yrizar,184,Mexico,Querétaro,64,"LM, RM"
234148,W. Janssens,185,Belgium,Sint-Truidense VV,64,"CB, ST"
234388,M. Wachs,180,Germany,SV Wehen Wiesbaden,64,"LB, LWB"
235397,N. Freeman,180,England,Wycombe Wanderers,64,"LM, LW"
240260,S. Sow,182,Netherlands,RKC Waalwijk,64,"ST, LW"
241540,T. Goppel,178,Netherlands,ADO Den Haag,64,RW
241765,C. Akas,188,Nigeria,Os Belenenses,64,LB
241911,D. Kvande,189,Norway,Ranheim Fotball,64,CB
243346,N. Heidemann,185,Germany,SC Preußen Münster,64,"LB, LM, CB"
243395,C. Essers,180,Netherlands,Fortuna Sittard,64,RB
243894,B. Stillhart,178,Switzerland,FC Thun,64,"CM, CDM"
244636,D. Moreno,179,Colombia,Junior FC,64,"RM, ST"
244955,G. Rodríguez,177,Uruguay,UD Almería,64,LB
245528,Edu Espiau,185,Spain,Villarreal CF,64,ST
245898,C. Elva,180,Canada,FC Ingolstadt 04,64,LM
246750,S. Haudum,189,Austria,LASK Linz,64,"CDM, CM"
247027,Ruan,170,Brazil,Orlando City SC,64,"RB, RWB"
250731,A. Isaiah,176,Nigeria,Gil Vicente FC,64,CM
250916,E. Vaessen,187,Netherlands,RKC Waalwijk,64,GK
251096,S. Hager,187,Austria,WSG Tirol,64,CB
251232,Jorge Silva,183,Portugal,FC Paços de Ferreira,64,RB
251325,M. Meyerhöfer,179,Germany,SpVgg Greuther Fürth,64,RB
251337,Alex Suárez,179,Spain,UD Las Palmas,64,CB
251481,M. Voduț,181,Romania,Chindia Târgovişte,64,ST
251533,Marcelinho,172,Brazil,Clube Sport Marítimo,64,LM
252492,C. Stamboulidis,186,Greece,Extremadura UD,64,"CB, RB, LB"
190822,E. Johansen,201,Norway,SK Brann,64,GK
203357,D. Potts,172,England,Luton Town,64,LB
205377,D. Léon,186,France,Stade Brestois 29,64,GK
208781,W. Marinus,177,Netherlands,FC Emmen,64,"LM, CAM"
208869,D. Poleon,176,England,Crawley Town,64,ST
209316,T. Haye,177,Netherlands,Lecce,64,"RM, CM, LM"
210326,M. Maletić,193,Bosnia Herzegovina,Paris FC,64,ST
211245,M. Cebula,177,Poland,Korona Kielce,64,LM
211978,S. Hoare,189,Republic of Ireland,Dundalk,64,"CB, RB"
212624,D. Bohl,172,Germany,Chemnitzer FC,64,CDM
214308,A. Martínez,176,Chile,Audax Italiano,64,"CM, CAM"
214414,R. Ureña,178,Chile,CD Cobresal,64,"CDM, CM"
215302,F. Marquet,171,Belgium,KV Oostende,64,"CM, CDM"
215422,F. Holthaus,181,Germany,Viktoria Köln,64,"LB, LM, LW"
216106,M. Van Damme,182,Belgium,KSV Cercle Brugge,64,GK
217826,J. Laurent,188,England,Shrewsbury,64,"CM, CAM"
218292,D. Djigla,175,Benin,Chamois Niortais Football Club,64,"LM, RM"
219392,A. Rufer,184,New Zealand,Wellington Phoenix,64,CM
219705,D. Węglarz,187,Poland,Jagiellonia Białystok,64,GK
219785,T. Holmes-Dennis,177,England,Bristol Rovers,64,"LB, LWB, LM"
221355,N. Thomas,178,England,Carlisle United,64,"LM, RM"
221531,M. Maroši,190,Slovakia,Coventry City,64,GK
221648,Y. Barnawi,176,Saudi Arabia,Al Taawoun,64,RB
221767,K. Choi,176,Korea Republic,Karlsruher SC,64,"CF, ST, RM"
221893,P. Golubović,179,Serbia,KV Kortrijk,64,"RB, CB"
223139,A. Zedadka,173,France,Clermont Foot 63,64,RB
223861,S. Crone,183,Denmark,Silkeborg IF,64,RB
225128,G. Acampora,177,Italy,Spezia,64,"CM, CDM"
225868,David Gil,186,Spain,Cádiz CF,64,GK
227497,M. Fraisl,187,Austria,SV Sandhausen,64,GK
230694,I. Çipe,197,Turkey,Kayserispor,64,GK
230713,A. Al Malki,176,Saudi Arabia,Al Ittihad,64,"CDM, CM"
232963,T. Kanamori,171,Japan,Sagan Tosu,64,"ST, LM, LW"
233366,V. Henry,178,France,Rodez Aveyron Football,64,"RWB, LM"
235324,R. Niemeijer,178,Netherlands,Heracles Almelo,64,"CAM, RM"
235700,J. Green,168,England,Barnsley,64,RM
237507,Park Yi-Young,186,Korea Republic,FC St. Pauli,64,"RB, LB, CDM"
237582,K. Nagato,172,Japan,Vegalta Sendai,64,"LB, LM, CB"
237943,D. Scarr,188,England,Walsall,64,CB
238684,J. Lorch,188,Germany,SV Wehen Wiesbaden,64,"CDM, RB"
238945,M. Blažič,185,Slovenia,Slovenia,64,CB
239078,S. Schimmer,185,Germany,1. FC Heidenheim 1846,64,ST
239181,M. Seegert,186,Germany,SV Waldhof Mannheim,64,CB
240027,A. Vrenezi,177,Kosovo,FC Würzburger Kickers,64,"ST, LM"
240335,B. Jacobsen,190,Denmark,AC Horsens,64,CM
241010,M. Ortíz,186,Argentina,Atlético Tucumán,64,"CB, RB"
242160,M. Lode,185,Norway,FK Bodø/Glimt,64,CB
243615,L. Nieuwpoort,189,Netherlands,RKC Waalwijk,64,CB
243749,S. Mamba,177,Germany,SC Paderborn 07,64,"ST, RW"
243865,I. Savane,181,France,Livingston FC,64,LB
246817,J. Méndez,184,Uruguay,Unión de Santa Fe,64,CDM
248879,K. Holzweiler,164,Germany,Viktoria Köln,64,"RM, CF"
251277,R. Sirk,184,Slovenia,Zagłębie Lubin,64,ST
251428,J. Kotei,180,Ghana,Kaizer Chiefs,64,"CDM, CM"
251486,Nené,183,Portugal,Santa Clara,64,"CM, CDM"
193937,D. Jablonský,190,Czech Republic,Cracovia,64,"CB, LB, RB"
198655,C. Missilou,180,Congo,Oldham Athletic,64,"CDM, CM"
198811,F. Jensen,185,Norway,Odds BK,64,CM
199867,Milton Raphael,190,Brazil,Vitória de Setúbal,64,GK
200525,S. Walker,198,England,Reading,64,GK
200633,R. McDonald,191,England,AFC Wimbledon,64,CB
202179,Z. Ismail,178,England,Bradford City,64,RM
203139,A. Stewart,183,England,Wycombe Wanderers,64,CB
203292,O. Turton,180,England,Blackpool,64,"RB, LB, CM"
204334,I. Gelios,190,Greece,Holstein Kiel,64,GK
204520,Toni Silva,182,Guinea Bissau,Astra Giurgiu,64,"RW, ST"
204652,A. Escoboza,171,Mexico,Querétaro,64,"CM, LM"
205015,J. Grimmer,184,Scotland,Wycombe Wanderers,64,RB
205485,A. Henley,178,Wales,Bradford City,64,"RB, LB"
205939,O. Bulut,179,Germany,Alanyaspor,64,"RM, RW"
206032,Pol,191,Spain,CF Fuenlabrada,64,GK
206263,T. Hopper,186,England,Southend United,64,ST
206520,Kim Won Sik,186,Korea Republic,FC Seoul,64,"CB, CDM, CM"
206598,D. Berntsen,175,Norway,Tromsø IL,64,"CAM, CF, LM"
207639,C. Reilly,185,Republic of Ireland,AFC Wimbledon,64,CM
207651,Dolly Menga,180,Angola,Livingston FC,64,"ST, RW, RM"
208009,W. Jobello,179,France,Coventry City,64,"RW, RM"
208852,K. Morris,178,England,Tranmere Rovers,64,"RM, LM"
209475,J. O'Sullivan,181,Republic of Ireland,Morecambe,64,"RM, CAM, LM"
209675,J. Donacien,183,St Lucia,Ipswich Town,64,"LB, RB"
210311,S. Spiridonović,172,Austria,Pogoń Szczecin,64,LM
210502,M. Kuttin,194,Austria,Wolfsberger AC,64,GK
211001,Alex Vallejo,189,Spain,CF Fuenlabrada,64,"CDM, CM, CB"
211273,C. Álvarez,174,Argentina,América de Cali,64,CAM
211618,D. Starkl,176,Austria,FC Admira Wacker Mödling,64,"ST, LM, RM"
211845,N. Quaschner,184,Germany,DSC Arminia Bielefeld,64,"LW, ST"
212790,J. Thiaré,183,Senegal,Le Havre AC,64,ST
214981,E. Mastrolía,183,Argentina,Club Atlético Talleres,64,GK
215459,G. Karlen,186,Switzerland,Neuchâtel Xamax,64,"ST, CF"
216453,L. Shephard,178,Wales,Forest Green Rovers,64,"RWB, RB"
216736,Wang Shangyuan,185,China PR,Henan Jianye FC,64,"CM, CDM, CB"
220271,M. Evouna,185,Gabon,Santa Clara,64,ST
221235,A. Mosquera,182,Colombia,Independiente Medellín,64,GK
221812,A. Al Shamekh,176,Saudi Arabia,Al Shabab,64,"LB, RB"
221846,Wang Tong,179,China PR,Shandong Luneng TaiShan FC,64,RB
221856,Luo Senwen,188,China PR,Chongqing Dangdai Lifan FC SWM Team,64,"CM, CDM"
222018,R. Arciero,177,Argentina,Club Atlético Banfield,64,"RB, LB"
222308,Hu Yanqiang,178,China PR,Beijing Sinobo Guoan FC,64,"CM, LM"
222351,Luo Jing,180,China PR,Jiangsu Suning FC,64,CM
223263,Z. Gordon,180,Scotland,Central Coast Mariners,64,"RB, CB"
223629,S. Al Jaman,174,Saudi Arabia,Ettifaq FC,64,"LM, ST, CAM"
224403,G. Alanís,186,Argentina,Godoy Cruz,64,"LM, CAM, CM"
229465,S. Leyton,177,Chile,Unión La Calera,64,"CM, RB"
232803,N. Maeda,175,Japan,Nagoya Grampus,64,"RM, CF, CAM"
234620,Emanuel Novo,190,Portugal,FC Hermannstadt,64,GK
235313,A. Calcan,172,Romania,FC Viitorul,64,"LW, RW"
237044,S. Vergara,170,Chile,CD Everton de Viña del Mar,64,RW
240212,D. Petković,197,Montenegro,Angers SCO,64,GK
240408,F. Boló,170,Argentina,Deportivo Pasto,64,RM
241913,A. Foosnæs,172,Norway,Ranheim Fotball,64,LB
243125,S. Strand,175,Sweden,IF Elfsborg,64,"LB, RB"
244521,I. Durmuş,180,Turkey,St. Mirren,64,LM
245487,Diogo Silva,189,Portugal,CD Tondela,64,GK
248000,E. Pap,182,Romania,FC Botoşani,64,GK
250907,R. Garcia,181,Germany,Chemnitzer FC,64,LM
251228,D. Kovačec,178,Croatia,WSG Tirol,64,"LM, RM, CF"
251234,Márcio Meira,169,Portugal,Gil Vicente FC,64,"CAM, CM"
188278,M. Birighitti,189,Australia,Central Coast Mariners,64,GK
189955,O. Söderberg,194,Sweden,AFC Eskilstuna,64,GK
198155,D. Achucarro,178,Argentina,Cúcuta Deportivo,64,"CB, LB"
199770,M. Maak,191,Austria,SCR Altach,64,CB
199812,R. Allsop,189,England,Wycombe Wanderers,64,GK
202128,N. Ralph,175,England,Southend United,64,LB
202904,J. Tamm,192,Estonia,Lillestrøm SK,64,CB
203500,D. Rose,173,England,Mansfield Town,64,ST
203849,C. Cropper,193,United States,New England Revolution,64,GK
204438,C. Diop,185,Senegal,Montreal Impact,64,GK
206471,Jean Deretti,174,Brazil,Academica Clinceni,64,"CAM, LM"
207646,P. Sweeney,178,Republic of Ireland,Exeter City,64,"RB, CB"
208719,P. Kühn,189,Germany,VfL Osnabrück,64,GK
210367,J. Tillson,183,England,Exeter City,64,"CDM, CM"
210706,N. Chamed,175,Comoros,Gaz Metan Mediaş,64,"RM, LM"
212013,K. Baccus,180,Australia,Kaizer Chiefs,64,"CDM, CM"
212045,C. Nielsen,184,Denmark,Aarhus GF,64,LB
213141,S. Patzler,190,Germany,Viktoria Köln,64,GK
213281,P. Retre,178,Australia,Sydney FC,64,"RB, RM, CDM"
213303,B. Perea,189,Colombia,Independiente Santa Fe,64,ST
215738,J. Beaulieu,180,France,FC Chambly Oise,64,"CDM, CM"
216181,P. Tschernegg,181,Austria,TSV Hartberg,64,"CDM, CM"
219768,J. Vojtuš,186,Slovakia,Academica Clinceni,64,ST
221001,U. Saltnes,187,Norway,FK Bodø/Glimt,64,CM
221853,Mi Haolun,175,China PR,Tianjin Quanjian FC,64,"LB, CDM"
223968,V. Vasić,186,Serbia,Royal Excel Mouscron,64,GK
224323,B. Touré,170,Ivory Coast,Vitória Guimarães,64,CM
226775,J. Chapman,183,Canada,Toronto FC,64,"CM, RM, LM"
227498,K. Woolery,181,England,Swindon Town,64,"RM, ST, RW"
228780,Kako Sanz,181,Spain,CD Numancia,64,"CDM, CM"
229515,Ángel García,185,Spain,Wisła Płock,64,LB
229543,D. Kiki,180,Benin,Stade Brestois 29,64,LB
229895,D. Donohue,180,Wales,Mansfield Town,64,"CM, LB, LM"
230983,M. Firenze,180,Italy,US Salernitana 1919,64,"CM, LM, RW"
231967,M. Ošs,191,Latvia,Neuchâtel Xamax,64,CB
232922,S. Kobayashi,176,Japan,Oita Trinita,64,"RM, CF, CM"
234502,K. Enghardt,186,Denmark,Lyngby BK,64,CB
235033,S. Chabbi,189,Tunisia,Gazişehir Gaziantep F.K.,64,ST
236751,A. Hopmark,192,Norway,Kristiansund BK,64,"CB, CDM"
238801,J. Dem,182,Germany,SG Sonnenhof Großaspach,64,CDM
239728,L. Wolsztyński,183,Poland,Górnik Zabrze,64,ST
246437,Y. Goto,171,Japan,Oita Trinita,64,"CF, ST"
246823,J. Salcedo,176,Colombia,Once Caldas,64,ST
248010,E. Papa,178,Albania,FC Botoşani,64,"CM, CDM"
185291,K. Debaty,189,Belgium,Waasland-Beveren,64,GK
188985,L. Kalludra,170,Sweden,Kristiansund BK,64,"CM, LM, CAM"
190518,F. Kastrati,180,Kosovo,Kristiansund BK,64,ST
190981,M. Bakenga,181,Norway,Tromsø IL,64,"ST, LW"
192043,A. Zamora,179,Mexico,Puebla FC,64,CB
192125,T. Björkström,180,Sweden,IK Sirius,64,"CB, RB, LB"
192316,G. Kongshavn,189,Norway,Tromsø IL,64,GK
193565,W. Cuero,177,Colombia,Alianza Petrolera,64,ST
195481,J. Proctor,188,England,Rotherham United,64,ST
196910,G. Álvarez,187,Bolivia,Bolivia,64,ST
196976,N. Cameron,188,England,Macclesfield Town,64,CB
197774,C. McAleny,178,England,Fleetwood Town,64,"ST, RW, LW"
199611,M. Jurdík,186,Czech Republic,WSG Tirol,64,ST
200210,A. Sarcevic,183,England,Plymouth Argyle,64,"CM, CAM"
201217,J. Kamber,171,Switzerland,Neuchâtel Xamax,64,"LWB, LB, LM"
202375,D. Offenbacher,174,Austria,FC Hermannstadt,64,"CDM, CM"
203092,B. Ibini,174,Australia,Jeonbuk Hyundai Motors,64,"RM, LM"
203416,L. Norris,184,England,Colchester United,64,ST
204371,H. Ben Moussa,173,Netherlands,Sepsi OSK,64,"CM, CDM"
204554,R. Bennett,191,England,Peterborough United,64,CB
204773,M. Jeannin,187,Algeria,Clermont Foot 63,64,GK
205300,R. Bouhenna,191,Algeria,Sepsi OSK,64,"CB, CDM"
206142,T. Dieng,189,France,Southend United,64,"CM, CDM, CAM"
206332,G. Morrissey,183,Republic of Ireland,Cork City,64,"CDM, CM"
206584,J. Tveita,184,Norway,Sarpsborg 08 FF,64,"RB, RM"
207806,B. Dickenson,184,England,Milton Keynes Dons,64,"LM, LWB, LB"
208066,Han Yong Su,184,Korea Republic,Gangwon FC,64,CB
208115,L. Zuta,180,FYR Macedonia,Atiker Konyaspor,64,"LB, CB"
209334,S. Grether,179,Switzerland,FC Luzern,64,"RB, LB, RM"
209965,O. Ademi,189,Switzerland,Eintracht Braunschweig,64,ST
210711,B. Rowe,185,United States,Orlando City SC,64,GK
210786,S. Al Sawadi,172,Saudi Arabia,Al Raed,64,"LM, CAM"
211095,N. Brock-Madsen,190,Denmark,AC Horsens,64,ST
211864,D. Dziwniel,178,Poland,Korona Kielce,64,LB
212938,B. Moe,185,Norway,FK Bodø/Glimt,64,CB
213378,I. Berezovskyi,193,Ukraine,SV Darmstadt 98,64,GK
213719,A. Kann,193,United States,Atlanta United,64,GK
214550,Y. Asprilla,163,Colombia,Atlético Bucaramanga,64,"LM, RM, CAM"
215325,M. Rosales,174,Argentina,Estudiantes de La Plata,64,"RB, LB, LM"
216052,F. Coniglio,185,Argentina,Club Atlético Huracán,64,ST
216387,S. Sané,187,Germany,Karlsruher SC,64,ST
219550,O. Palmer,196,England,Crawley Town,64,ST
219632,J. Manconi,180,Italy,Perugia,64,"ST, RW"
222697,Han Seok Jong,186,Korea Republic,Sangju Sangmu FC,64,CM
223147,J. Biada,178,Germany,SV Sandhausen,64,"ST, CAM"
223381,M. Demetriou,180,England,Newport County,64,CB
223429,D. Luxbacher,174,Austria,SKN St. Pölten,64,"CAM, CM, LM"
223870,N. Aankour,172,Morocco,Arka Gdynia,64,"LM, RM"
223998,Jon García,177,Spain,SD Ponferradina,64,CB
224821,S. Rouiller,183,Switzerland,Servette FC,64,CB
228266,I. Jónsson,189,Iceland,Iceland,64,GK
228327,F. Azemi,185,Norway,Tromsø IL,64,"ST, RM, RW"
229280,K. Hoggas,183,France,KSV Cercle Brugge,64,"CAM, CM, LM"
229488,F. Madrigal,176,Mexico,Atlético de San Luis,64,CM
230849,Nacho,177,Spain,CD Numancia,64,"RM, RB"
231737,N. Karger,183,Germany,TSV 1860 München,64,"LM, LW"
231979,T. Endoh,170,Japan,Toronto FC,64,"RM, CAM, CM"
232174,O. Hawkins,199,England,Portsmouth,64,"ST, CB"
232269,Heo Yong Joon,184,Korea Republic,Pohang Steelers,64,"LW, ST"
232338,Han Hee Hoon,183,Korea Republic,Daegu FC,64,"CB, CM"
232564,T. Morita,191,Japan,Matsumoto Yamaga,64,GK
232680,A. Al Qahtani,171,Saudi Arabia,Al Fayha,64,"RM, LM, LW"
232928,Y. Matsushita,174,Japan,Vegalta Sendai,64,"LM, LB, CDM"
232977,R. Shinzato,184,Japan,Júbilo Iwata,64,CB
233154,S. Takagi,181,Japan,Oita Trinita,64,GK
233158,Y. Misao,175,Japan,Oita Trinita,64,"CB, LWB, LB"
233173,H. Shimoda,171,Japan,Kawasaki Frontale,64,"CM, CDM"
233399,R. Babenko,170,Ukraine,Raków Częstochowa,64,CM
234619,Y. Mamilonne,190,France,FC Chambly Oise,64,ST
234648,M. Huber,187,Austria,TSV Hartberg,64,"CB, CDM, RB"
237350,K. Larson,176,Sweden,IK Sirius,64,"RB, RWB"
238018,D. van Crooij,185,Netherlands,VVV-Venlo,64,GK
238203,J. Pirinen,184,Finland,Tromsø IL,64,"LB, CB, LWB"
239170,V. Hammershøj-Mistrati,177,Denmark,Randers FC,64,CM
239337,R. Herrmann,180,Germany,FC Würzburger Kickers,64,"LM, LWB"
240062,A. Peteleu,182,Romania,CFR Cluj,64,"RB, LB"
240352,J. Riquett,184,Colombia,La Equidad,64,CB
241605,F. Grahl,170,Argentina,Club Atlético Aldosivi,64,"CM, CDM, LM"
242221,A. Al Nemer,173,Saudi Arabia,Al Wehda,64,"CAM, LM, CM"
242450,Y. Andia,175,Chile,Unión La Calera,64,"RB, CM"
243592,M. Laurent,169,Belgium,KAS Eupen,64,"CAM, CM, RM"
243742,J. Matuwila,186,Angola,1. FC Kaiserslautern,64,CB
244118,D. Bertrand,176,France,AS Nancy Lorraine,64,"LM, RM"
244120,S. Rénot,185,France,ESTAC Troyes,64,GK
244175,H. Amin,174,Afghanistan,SV Meppen,64,LB
245232,M. Savković,174,Serbia,Jagiellonia Białystok,64,"RM, LM"
245840,K. Onose,177,Japan,Gamba Osaka,64,"RM, RW, CF"
246440,Y. Hoshi,170,Japan,Oita Trinita,64,"LWB, LM, RWB"
246595,K. Isa,175,Japan,Oita Trinita,64,"ST, CF"
246691,A. Ibayashi,179,Japan,Sanfrecce Hiroshima,64,CB
246806,Park Ilgyu,180,Korea Republic,Yokohama F. Marinos,64,GK
247380,K. Hattori,188,Japan,Matsumoto Yamaga,64,CB
247414,Maguinho,173,Brazil,Kawasaki Frontale,64,RB
247503,B. Sekulić,187,Slovakia,Górnik Zabrze,64,RB
251173,J. Mullin,178,Scotland,Ross County FC,64,RM
252739,I. Goranov,177,Bulgaria,Bulgaria,64,LB
11811,P. Green,170,Republic of Ireland,Crewe Alexandra,64,CM
19541,G. Morris,183,England,Crawley Town,64,GK
49589,J. Jönsson,183,Sweden,IF Elfsborg,64,CB
50632,P. Clarke,183,England,Fleetwood Town,64,CB
53669,J. McAnuff,177,Jamaica,Leyton Orient,64,"LM, RM"
53741,L. Holmes,175,England,Exeter City,64,"RM, LM"
54037,T. Berni,185,Italy,Inter,64,GK
101488,D. Haas,188,Germany,FC Erzgebirge Aue,64,GK
118359,L. Miller,188,Scotland,Livingston FC,64,ST
